PERMNO,DelistingDt,DelDtPrc,DelDtPrcFlg,DelActionType,DelStatusType,DelReasonType,DelPaymentType,DelPERMNO,DelPERMCO,DelRet,DelRetMissType,DelNextDt,DelNextPrc,DelNextPrcFlg,DelAmtDt,DelDivAmt,DelDisType,DelDlyDt,PrimaryExch,SICCD,NASDIssuno
12446,2017-12-28,0.318000,TR,GDR,VCL,FING,PRCF,0,0,-0.119497,NA,2018-01-02,0.280000,DP,2018-01-02,0.000000,NO,2017-12-29,Q,4813,67376
12448,2023-04-28,3.510000,TR,GDR,VCL,FING,PRCF,0,0,-0.904843,NA,2023-05-03,0.334000,DP,2023-05-03,0.000000,NO,2023-05-01,N,6029,0
12450,2014-12-03,9.970000,TR,MER,FPAY,UNAV,CASH,0,52391,0.003009,NA,,,DA,2014-12-04,10.000000,D1,2014-12-04,N,6411,0
12451,2020-07-30,6.040000,TR,MER,FPAY,UNAV,CASH,0,12949,-0.006623,NA,,,DA,2020-07-31,6.000000,D1,2020-07-31,N,6221,0
12454,2014-08-29,5.630000,TR,MER,FPAY,UNAV,CASH,0,0,0.012433,NA,,,DA,2014-09-02,5.700000,D1,2014-09-02,N,7371,0
12455,2015-04-01,0.480000,TR,GDR,VCL,LP,PRCF,0,0,-0.104167,NA,2015-04-14,0.430000,DP,2015-04-14,0.000000,NO,2015-04-02,N,5511,0
12460,2014-02-18,24.990000,TR,GLI,FPAY,UNAV,UNAV,0,0,-0.000639,NA,,,DA,2014-02-19,24.974040,D1,2014-02-19,R,6726,0
12463,2022-05-02,33.184800,TR,GLI,FPAY,UNAV,UNAV,0,0,0.000039,NA,,,DA,2022-05-03,33.186100,D1,2022-05-03,R,6726,0
12464,2014-11-19,14.350000,TR,MER,FPAY,UNAV,STK,91494,51302,0.063212,NA,,,DA,2014-11-20,15.257090,D1,2014-11-20,N,1311,0
12465,2018-04-06,35.240000,TR,MER,FPAY,UNAV,STK,17709,52902,0.006810,NA,,,DA,2018-04-09,35.480000,D1,2018-04-09,R,6726,0
12469,2018-04-06,62.510000,TR,MER,FPAY,UNAV,STK,17730,44072,0.006079,NA,,,DA,2018-04-09,62.890000,D1,2018-04-09,R,6726,0
12470,2018-04-06,54.040000,TR,MER,FPAY,UNAV,STK,17725,44072,-0.000611,NA,,,DA,2018-04-09,54.007000,D1,2018-04-09,R,6726,0
12471,2016-01-26,43.640000,TR,GEX,FPAY,UNAV,STK,89734,44040,-0.006270,NA,,,DA,2016-01-27,43.366390,D1,2016-01-27,R,6726,0
12478,2016-04-05,27.540000,TR,MER,FPAY,UNAV,CASH,0,55003,0.000363,NA,,,DA,2016-04-06,27.550000,D1,2016-04-06,N,3663,0
12481,2016-04-08,13.630000,TR,MER,FPAY,UNAV,CASH,0,0,0.005136,NA,,,DA,2016-04-11,13.700000,D1,2016-04-11,Q,9999,67230
12484,2015-09-15,6.730000,TR,MER,FPAY,UNAV,CASH,0,0,0.077266,NA,,,DA,2015-09-16,7.250000,D1,2015-09-16,Q,8000,65247
12485,2015-09-10,2.900000,TR,GDR,VCL,PUBI,PRCF,0,0,,DM,,,DM,,,NO,2015-09-11,Q,1090,62976
12486,2019-08-23,1.040000,TR,GDR,VCL,CORQ,PRCF,0,0,-0.125000,NA,2019-08-26,0.910000,DP,2019-08-26,0.000000,NO,2019-08-26,Q,3220,70018315
12489,2016-11-16,2.140000,TR,MER,FPAY,UNAV,CASH,0,0,0.004673,NA,,,DA,2016-11-17,2.150000,D1,2016-11-17,Q,9999,67271
12492,2021-09-09,5.049900,TR,MER,FPAY,UNAV,CASH,0,0,0.009921,NA,,,DA,2021-09-10,5.100000,D1,2021-09-10,Q,9999,66934
12493,2021-11-04,87.630000,TR,MER,FPAY,UNAV,CASH,0,0,-0.001484,NA,,,DA,2021-11-05,87.500000,D1,2021-11-05,Q,7372,67492
12494,2021-04-30,9.600000,TR,MER,FPAY,UNAV,STK,84348,15199,0.018594,NA,,,DA,2021-05-03,9.778500,D1,2021-05-03,Q,9999,67292
12496,2017-09-11,0.051000,TR,GDR,VCL,BKPY,PRCF,0,0,-0.196078,NA,2017-09-12,0.041000,DP,2017-09-12,0.000000,NO,2017-09-12,Q,9999,35307
12498,2018-11-15,25.770000,TR,MER,FPAY,UNAV,CST,13528,54147,0.010859,NA,,,DA,2018-11-16,26.049830,D2,2018-11-16,Q,9999,63231
12501,2017-07-03,15.950000,TR,MER,FPAY,UNAV,STK,90803,47009,0.008727,NA,,,DA,2017-07-05,16.089200,D1,2017-07-05,Q,9999,67551
12502,2023-07-31,13.520000,TR,GDR,VCL,CORQ,PRCF,0,0,-0.001479,NA,2023-08-01,13.500000,DP,2023-08-01,0.000000,NO,2023-08-01,Q,9999,66974
12503,2021-06-30,44.500000,TR,MER,FPAY,UNAV,CASH,0,0,0.000000,NA,,,DA,2021-07-01,44.500000,D1,2021-07-01,N,3711,0
12509,2017-10-16,43.500000,TR,MER,FPAY,UNAV,CST,11565,9389,-0.006729,NA,,,DA,2017-10-17,43.207300,D2,2017-10-17,Q,9999,66885
12517,2015-12-30,25.730000,TR,GLI,FPAY,UNAV,UNAV,0,0,0.000430,NA,,,DA,2015-12-31,25.741070,D1,2015-12-31,R,6726,0
12518,2014-12-30,26.240000,TR,GLI,FPAY,UNAV,UNAV,0,0,0.000433,NA,,,DA,2014-12-31,26.251360,D1,2014-12-31,R,6726,0
12521,2021-06-11,8.490000,TR,MER,FPAY,UNAV,CASH,0,21888,0.001178,NA,,,DA,2021-06-14,8.500000,D1,2021-06-14,N,7374,0
12522,2015-08-12,108.930000,TR,GLI,FPAY,UNAV,UNAV,0,0,-0.020388,NA,,,DA,2015-08-13,106.709100,D1,2015-08-13,R,6726,0
12529,2014-03-21,28.710000,TR,GEX,FPAY,UNAV,USTK,0,0,-0.029163,NA,,,DA,2014-03-24,27.872720,D1,2014-03-24,R,6726,0
12541,2020-03-12,77.410000,TR,MER,FPAY,UNAV,STK,90373,45684,0.308596,NA,,,DA,2020-03-13,101.298400,D1,2020-03-13,N,7371,0
12542,2022-10-11,27.980000,TR,MER,FPAY,UNAV,CASH,0,0,0.000715,NA,,,DA,2022-10-12,28.000000,D1,2022-10-12,N,8733,0
12543,2024-07-19,14.860000,TR,MER,FPAY,UNAV,STK,90121,45078,0.000315,NA,,,DA,2024-07-22,14.864680,D1,2024-07-22,N,6722,0
12553,2017-10-06,9.696400,TR,GLI,FPAY,UNAV,UNAV,0,0,0.003032,NA,,,DA,2017-10-09,9.725800,D1,2017-10-09,R,6726,0
12556,2022-09-13,0.186900,TR,GDR,VCL,INSC,PRCF,0,0,-0.411450,NA,2022-09-14,0.110000,DP,2022-09-14,0.000000,NO,2022-09-14,A,1081,0
12557,2017-02-02,0.300000,TR,GDR,VCL,FING,PRCF,0,0,0.033333,NA,2017-02-03,0.310000,DP,2017-02-03,0.000000,NO,2017-02-03,N,6399,0
12559,2022-08-02,16.010000,TR,MER,FPAY,UNAV,CASH,0,55343,-0.000625,NA,,,DA,2022-08-03,16.000000,D1,2022-08-03,N,3674,0
12560,2020-05-04,1.430000,TR,GLI,FPAY,UNAV,UNAV,0,0,0.013077,NA,,,DA,2020-05-05,1.448700,D1,2020-05-05,N,6722,0
12561,2017-09-06,24.180000,TR,GLI,FPAY,UNAV,UNAV,0,0,0.005790,NA,,,DA,2017-09-07,24.320000,D1,2017-09-07,R,6726,0
12567,2014-12-18,10.400000,TR,GLI,FPAY,UNAV,UNAV,0,0,0.032754,NA,,,DA,2014-12-19,10.740640,D1,2014-12-19,R,6726,0
12568,2014-12-18,26.936000,TR,GLI,FPAY,UNAV,UNAV,0,0,-0.005792,NA,,,DA,2014-12-19,26.779990,D1,2014-12-19,R,6726,0
12572,2015-08-31,1.399900,TR,GDR,VCL,EQRQ,PRCF,0,0,,DG,2015-10-01,1.400000,DP,2015-10-01,0.000000,NO,2015-09-01,N,2325,0
12574,2015-09-15,0.380000,TR,GDR,VCL,FING,PRCF,0,0,-0.052632,NA,2015-09-16,0.360000,DP,2015-09-16,0.000000,NO,2015-09-16,Q,8071,59447
12575,2018-12-20,23.990000,TR,MER,FPAY,UNAV,CASH,0,37497,0.000417,NA,,,DA,2018-12-21,24.000000,D1,2018-12-21,Q,9999,66714
12580,2014-09-11,0.270000,TR,GDR,VCL,LP,PRCF,0,0,0.111111,NA,2014-09-12,0.300000,DP,2014-09-12,0.000000,NO,2014-09-12,Q,9999,66229
12582,2022-06-30,24.990000,TR,MER,FPAY,UNAV,CASH,0,0,0.000400,NA,,,DA,2022-07-01,25.000000,D1,2022-07-01,Q,7371,70079991
12584,2022-03-31,14.160000,TR,MER,FPAY,UNAV,STK,93267,53350,0.001477,NA,,,DA,2022-04-01,14.180920,D1,2022-04-01,Q,9999,67709
12585,2016-01-14,0.920000,TR,GDR,VCL,FING,PRCF,0,0,0.000000,NA,2016-01-15,0.920000,DP,2016-01-15,0.000000,NO,2016-01-15,Q,9999,67216
12586,2014-04-14,1.450000,TR,MER,FPAY,UNAV,CASH,0,0,0.006897,NA,,,DA,2014-04-15,1.460000,D1,2014-04-15,Q,9999,67262
12587,2020-11-10,29.980000,TR,MER,FPAY,UNAV,CASH,0,4298,0.025684,NA,,,DA,2020-11-11,30.750000,D1,2020-11-11,Q,9999,66364
12588,2021-08-25,73.990000,TR,MER,FPAY,UNAV,CASH,0,21876,0.000135,NA,,,DA,2021-08-26,74.000000,D1,2021-08-26,Q,9999,67001
12594,2019-10-11,26.199800,TR,GLI,FPAY,UNAV,UNAV,0,0,0.000550,NA,,,DA,2019-10-14,26.214210,D1,2019-10-14,R,6726,0
12595,2020-03-27,28.641000,TR,GLI,FPAY,UNAV,UNAV,0,0,-0.000308,NA,,,DA,2020-03-30,28.632190,D1,2020-03-30,R,6726,0
12596,2020-09-25,13.840000,TR,GLI,FPAY,UNAV,UNAV,0,0,0.000194,NA,,,DA,2020-09-28,13.842690,D1,2020-09-28,R,6726,0
12617,2014-10-16,10.140000,TR,GLI,FPAY,UNAV,UNAV,0,0,0.001962,NA,,,DA,2014-10-17,10.159890,D1,2014-10-17,R,6726,0
12620,2015-10-08,8.500000,TR,GLI,FPAY,UNAV,UNAV,0,0,0.001318,NA,,,DA,2015-10-09,8.511200,D1,2015-10-09,R,6726,0
12624,2020-08-05,32.229300,TR,GLI,FPAY,UNAV,UNAV,0,0,-0.000778,NA,,,DA,2020-08-06,32.204210,D2,2020-08-06,R,6726,0
12630,2014-12-12,12.270100,TR,GLI,FPAY,UNAV,UNAV,0,0,0.010645,NA,,,DA,2014-12-15,12.400720,D1,2014-12-15,R,6726,0
12632,2016-08-25,25.290000,TR,GLI,FPAY,UNAV,UNAV,0,0,0.002262,NA,,,DA,2016-08-26,25.347200,D1,2016-08-26,R,6726,0
12636,2016-07-15,76.920000,TR,MER,FPAY,UNAV,CASH,0,0,0.000390,NA,,,DA,2016-07-18,76.950000,D1,2016-07-18,N,7371,0
12637,2016-03-22,1.370000,TR,GDR,VCL,BKPY,PRCF,0,0,-0.781022,NA,2016-03-24,0.300000,DP,2016-03-24,0.000000,NO,2016-03-23,A,1311,0
12638,2019-03-14,44.390000,TR,GLI,FPAY,UNAV,UNAV,0,0,0.002286,NA,,,DA,2019-03-15,44.491470,D1,2019-03-15,R,6726,0
12639,2021-10-14,57.490000,TR,MER,FPAY,UNAV,CASH,0,0,0.000174,NA,,,DA,2021-10-15,57.500000,D1,2021-10-15,Q,9999,67312
12640,2022-07-20,1.500000,TR,MER,FPAY,UNAV,CASH,0,57534,0.000000,NA,,,DA,2022-07-21,1.500000,D1,2022-07-21,Q,9999,67804
12645,2019-04-16,98.990000,TR,MER,FPAY,UNAV,CASH,0,0,0.000101,NA,,,DA,2019-04-17,99.000000,D1,2019-04-17,N,7371,0
12650,2021-12-13,293.590000,TR,MER,FPAY,UNAV,CST,89125,41990,0.021681,NA,,,DA,2021-12-14,299.955200,D2,2021-12-14,N,4011,0
12653,2020-10-30,20.221100,TR,MER,FPAY,UNAV,STK,12654,53708,0.023697,NA,,,DA,2020-11-02,20.700270,D1,2020-11-02,Q,6726,68264
12660,2020-06-29,0.550000,TR,GDR,VCL,BKPY,PRCF,0,0,-0.336364,NA,2020-07-01,0.365000,DP,2020-07-01,0.000000,NO,2020-06-30,N,5999,0
12663,2014-04-24,0.110000,TR,GDR,VCL,FING,PRCF,0,0,-0.345455,NA,2014-04-25,0.072000,DP,2014-04-25,0.000000,NO,2014-04-25,A,1041,0
12664,2014-12-12,28.160000,TR,GLI,FPAY,UNAV,UNAV,0,0,-0.020910,NA,,,DA,2014-12-15,27.571170,D1,2014-12-15,R,6726,0
12665,2022-03-04,11.240000,TR,GLI,NFP,UNAV,UNAV,0,0,,DP,,,DA,2023-01-12,0.056700,D1,2022-03-07,B,6726,0
12667,2020-02-03,0.165900,TR,MER,FPAY,UNAV,CNC,15833,55454,-0.176576,MV,,,DA,2020-02-04,0.000000,D2,2020-02-04,Q,8731,68114
12668,2022-06-23,25.000000,TR,MER,FPAY,UNAV,CASH,0,0,0.000000,NA,,,DA,2022-06-24,25.000000,D1,2022-06-24,N,6798,0
12671,2017-09-06,26.100000,TR,GLI,FPAY,UNAV,UNAV,0,0,-0.002682,NA,,,DA,2017-09-07,26.030000,D1,2017-09-07,R,6726,0
12674,2016-08-25,69.000000,TR,GLI,FPAY,UNAV,UNAV,0,0,-0.002206,NA,,,DA,2016-08-26,68.847800,D1,2016-08-26,R,6726,0
12679,2019-11-18,0.170128,TR,GDR,VCL,LP,PRCF,0,0,-0.118311,NA,2019-11-19,0.150000,DP,2019-11-19,0.000000,NO,2019-11-19,N,1311,0
12683,2019-07-29,32.170000,TR,MER,FPAY,UNAV,STK,13618,54205,0.036565,NA,,,DA,2019-07-30,33.346300,D1,2019-07-30,N,4612,0
12687,2015-11-17,0.241000,TR,GDR,VCL,INSC,PRCF,0,0,-0.336100,NA,2015-11-18,0.160000,DP,2015-11-18,0.000000,NO,2015-11-18,N,4412,0
12688,2015-01-02,21.710000,TR,MER,FPAY,UNAV,STK,92318,52785,0.016951,NA,,,DA,2015-01-05,22.078000,D1,2015-01-05,Q,9999,67532
12689,2021-04-15,3.550000,TR,MER,FPAY,UNAV,CASH,0,56629,0.000000,NA,,,DA,2021-04-16,3.550000,D1,2021-04-16,Q,9999,67931
12691,2014-02-06,26.980000,TR,MER,FPAY,UNAV,CASH,0,8045,0.000741,NA,,,DA,2014-02-07,27.000000,D1,2014-02-07,Q,9999,67718
12695,2016-08-29,21.760000,TR,MER,FPAY,UNAV,CASH,0,0,-0.000460,NA,,,DA,2016-08-30,21.750000,D1,2016-08-30,Q,9999,67726
12696,2018-12-31,21.590000,TR,MER,FPAY,UNAV,STK,16654,55903,-0.008043,NA,,,DA,2019-01-02,21.416350,D1,2019-01-02,Q,6022,65226
12697,2023-10-25,0.235000,TR,GDR,VCL,FING,PRCF,0,0,0.123404,NA,2023-10-26,0.264000,DP,2023-10-26,0.000000,NO,2023-10-26,Q,9999,67090
12698,2017-12-08,1.790000,TR,MER,FPAY,UNAV,CSHN,0,54459,-0.150838,MV,,,DA,2017-12-11,0.000000,D2,2017-12-11,Q,9999,67336
12718,2015-03-13,24.240000,TR,MER,FPAY,UNAV,CASH,0,32056,0.000413,NA,,,DA,2015-03-16,24.250000,D1,2015-03-16,N,1522,0
12720,2018-06-13,1.380000,TR,GDR,VCL,LP,PRCF,0,0,-0.420290,NA,2018-06-18,0.800000,DP,2018-06-18,0.000000,NO,2018-06-14,N,3312,0
12727,2020-03-27,9.090000,TR,GLI,FPAY,UNAV,UNAV,0,0,-0.000427,NA,,,DA,2020-03-30,9.086117,D1,2020-03-30,R,6726,0
12728,2022-03-03,2.580000,TR,GLI,FPAY,UNAV,UNAV,0,0,-0.043752,NA,,,DA,2022-03-04,2.467120,D1,2022-03-04,R,6726,0
12729,2020-12-11,42.920000,TR,MER,FPAY,UNAV,STK,16859,52325,-0.005599,NA,,,DA,2020-12-14,42.679680,D1,2020-12-14,Q,6726,68402
12732,2020-08-21,8.165000,TR,GLI,FPAY,UNAV,UNAV,0,0,0.005683,NA,,,DA,2020-08-24,8.211400,D1,2020-08-24,R,6726,0
12738,2018-03-16,10.394900,TR,GLI,FPAY,UNAV,UNAV,0,0,0.002252,NA,,,DA,2018-03-19,10.418310,D1,2018-03-19,R,6726,0
12739,2016-08-23,44.841000,TR,GLI,FPAY,UNAV,UNAV,0,0,-0.002181,NA,,,DA,2016-08-24,44.743200,D1,2016-08-24,R,6726,0
12740,2016-08-23,51.256000,TR,GLI,FPAY,UNAV,UNAV,0,0,-0.002579,NA,,,DA,2016-08-24,51.123830,D1,2016-08-24,R,6726,0
12742,2016-12-07,195.960000,TR,MER,FPAY,UNAV,CASH,0,8048,0.000204,NA,,,DA,2016-12-08,196.000000,D1,2016-12-08,N,7375,0
12744,2021-10-15,20.375000,TR,GLI,FPAY,UNAV,UNAV,0,0,-0.004225,NA,,,DA,2021-10-18,20.288910,D1,2021-10-18,R,6726,0
12746,2018-12-20,0.153900,TR,GDR,VCL,LP,PRCF,0,0,,DM,,,DM,,,NO,2018-12-21,N,7372,0
12748,2023-07-28,11.600000,TR,MER,FPAY,UNAV,STK,90073,44981,0.016394,NA,,,DA,2023-07-31,11.790170,D1,2023-07-31,N,6722,0
12755,2015-02-19,0.180000,TR,GDR,VCL,CORQ,PRCF,0,0,-0.077778,NA,2015-02-20,0.166000,DP,2015-02-20,0.000000,NO,2015-02-20,A,1081,0
12758,2022-04-29,47.990000,TR,MER,FPAY,UNAV,CASH,0,34838,0.000208,NA,,,DA,2022-05-02,48.000000,D1,2022-05-02,Q,4950,9025
12759,2024-04-03,0.450000,TR,GDR,VCL,FING,PRCF,0,0,-0.333333,NA,2024-04-04,0.300000,DP,2024-04-04,0.000000,NO,2024-04-04,N,4813,0
12760,2015-06-15,0.467900,TR,MER,FPAY,UNAV,STK,32651,20897,0.004488,NA,,,DA,2015-06-16,0.470000,D1,2015-06-16,A,1044,0
12782,2014-11-14,30.560000,TR,MER,FPAY,UNAV,STK,13395,54075,-0.016675,NA,,,DA,2014-11-17,30.050400,D1,2014-11-17,N,6726,0
12785,2017-04-28,10.035000,BA,MER,FPAY,UNAV,CASH,0,45394,-0.003488,NA,,,DA,2017-05-01,10.000000,D1,2017-05-01,N,6324,0
12787,2015-12-07,36.530000,TR,MER,FPAY,UNAV,CST,12084,53494,0.014947,NA,,,DA,2015-12-08,37.076000,D2,2015-12-08,N,3674,0
12789,2024-04-12,0.620000,TR,GDR,VCL,CORQ,PRCF,0,0,-0.516129,NA,2024-04-15,0.300000,DP,2024-04-15,0.000000,NO,2024-04-15,A,2834,60769
12791,2016-05-13,7.490000,TR,MER,FPAY,UNAV,CASH,0,0,0.009346,NA,,,DA,2016-05-16,7.560000,D1,2016-05-16,Q,9999,67840
12792,2020-08-03,1.900000,TR,GDR,VCL,BKPY,PRCF,0,0,-0.705263,NA,2020-08-04,0.560000,DP,2020-08-04,0.000000,NO,2020-08-04,Q,9999,68308
12795,2018-06-18,10.480000,TR,MER,FPAY,UNAV,CASH,0,0,0.001908,NA,,,DA,2018-06-19,10.500000,D1,2018-06-19,Q,9999,67666
12796,2024-11-15,1.080000,TR,GDR,VCL,BKPY,PRCF,0,0,-0.861111,NA,2024-11-19,0.150000,DP,2024-11-19,0.000000,NO,2024-11-18,N,4512,67349
12797,2017-08-10,0.039900,TR,GDR,VCL,BKPY,PRCF,0,0,-0.323308,NA,2017-08-11,0.027000,DP,2017-08-11,0.000000,NO,2017-08-11,Q,9999,68347
12798,2021-06-01,13.990000,TR,MER,FPAY,UNAV,CASH,0,0,0.000715,NA,,,DA,2021-06-02,14.000000,D1,2021-06-02,Q,9999,68059
12827,2014-10-16,11.800000,TR,GLI,FPAY,UNAV,UNAV,0,0,0.010817,NA,,,DA,2014-10-17,11.927640,D1,2014-10-17,R,6726,0
12831,2018-03-29,33.000000,TR,GLI,FPAY,UNAV,UNAV,0,0,0.002549,NA,,,DA,2018-04-02,33.084130,D1,2018-04-02,R,6726,0
12832,2022-08-31,22.715000,TR,GLI,FPAY,UNAV,UNAV,0,0,0.001121,NA,,,DA,2022-09-01,22.740470,D1,2022-09-01,R,6726,0
12833,2019-03-22,26.330000,TR,GLI,FPAY,UNAV,UNAV,0,0,0.003574,NA,,,DA,2019-03-25,26.424100,D1,2019-03-25,R,6726,0
12834,2019-03-22,50.700700,TR,GLI,FPAY,UNAV,UNAV,0,0,0.002934,NA,,,DA,2019-03-25,50.849480,D1,2019-03-25,R,6726,0
12835,2017-11-08,14.000000,TR,MER,FPAY,UNAV,CASH,0,0,0.000000,NA,,,DA,2017-11-09,14.000000,D1,2017-11-09,N,7374,0
12843,2018-05-31,12.060000,TR,GLI,FPAY,UNAV,UNAV,0,0,0.005786,NA,,,DA,2018-06-01,12.129780,D1,2018-06-01,R,6726,0
12844,2024-03-13,34.510000,BA,GLI,FPAY,UNAV,UNAV,0,0,0.000951,NA,,,DA,2024-03-14,34.542830,D1,2024-03-14,R,6726,0
12848,2015-10-20,42.850000,TR,GLI,FPAY,UNAV,UNAV,0,0,0.002903,NA,,,DA,2015-10-21,42.974390,D1,2015-10-21,R,6726,0
12850,2016-07-15,17.588600,TR,GLI,FPAY,UNAV,UNAV,0,0,-0.002904,NA,,,DA,2016-07-18,17.537520,D1,2016-07-18,R,6726,0
12865,2014-07-22,11.230000,TR,MER,FPAY,UNAV,CASH,0,14105,0.001781,NA,,,DA,2014-07-23,11.250000,D1,2014-07-23,N,3571,0
12868,2024-11-20,20.745000,TR,GLI,FPAY,UNAV,UNAV,0,0,0.000136,NA,,,DA,2024-11-21,20.747820,D1,2024-11-21,R,6726,0
12871,2024-04-01,2.420000,TR,MER,FPAY,UNAV,STK,23970,59580,0.024182,NA,,,DA,2024-04-02,2.478520,D1,2024-04-02,Q,9999,67811
12873,2019-01-31,8.380000,TR,MER,FPAY,UNAV,STK,80924,13304,0.027589,NA,,,DA,2019-02-01,8.611200,D1,2019-02-01,N,4832,0
12878,2016-06-22,3.700000,TR,MER,FPAY,UNAV,CASH,0,0,0.018108,NA,,,DA,2016-06-23,3.767000,D1,2016-06-23,N,2741,0
12881,2016-04-22,2.000000,TR,MER,FPAY,UNAV,CASH,0,0,0.000000,NA,,,DA,2016-04-25,2.000000,D1,2016-04-25,Q,1000,48462
12882,2015-12-14,35.770000,TR,MER,FPAY,UNAV,CST,90808,47013,0.040943,NA,,,DA,2015-12-15,37.234540,D2,2015-12-15,Q,9999,68330
12883,2014-06-30,0.110000,TR,GDR,VCL,INSC,PRCF,0,0,0.363636,NA,2014-07-01,0.150000,DP,2014-07-01,0.000000,NO,2014-07-01,Q,9999,66227
12884,2018-10-01,28.990000,TR,MER,FPAY,UNAV,STK,12073,9847,0.005010,NA,,,DA,2018-10-02,29.135250,D1,2018-10-02,Q,9999,68129
12887,2014-09-22,0.141500,TR,GDR,VCL,DELQ,PRCF,0,0,-0.081272,NA,2014-09-23,0.130000,DP,2014-09-23,0.000000,NO,2014-09-23,Q,9999,68299
12891,2019-12-20,1.200000,TR,GDR,VCL,CORQ,PRCF,0,0,0.016667,NA,2019-12-23,1.220000,DP,2019-12-23,0.000000,NO,2019-12-23,Q,9999,70074164
12892,2019-07-22,5.240000,TR,MER,FPAY,UNAV,CASH,0,0,0.001908,NA,,,DA,2019-07-23,5.250000,D1,2019-07-23,N,4612,0
12893,2016-08-31,13.640000,TR,MER,FPAY,UNAV,CST,93014,53205,0.007446,NA,,,DA,2016-09-01,13.741570,D2,2016-09-01,N,6798,0
12894,2016-07-20,0.313600,TR,GDR,VCL,BKPY,PRCF,0,0,-0.116709,NA,2016-07-21,0.277000,DP,2016-07-21,0.000000,NO,2016-07-21,N,1389,0
12900,2015-02-13,44.690000,TR,MER,FPAY,UNAV,STK,86223,34829,0.000380,NA,,,DA,2015-02-17,44.707000,D1,2015-02-17,N,1389,0
12901,2016-03-11,17.920000,TR,GLI,FPAY,UNAV,UNAV,0,0,-0.000746,NA,,,DA,2016-03-14,17.906630,D1,2016-03-14,R,6726,0
12903,2015-06-18,0.179600,TR,GDR,VCL,BKPY,PRCF,0,0,-0.540646,NA,2015-06-23,0.082500,DP,2015-06-23,0.000000,NO,2015-06-19,A,1311,0
12906,2020-01-14,4.000000,TR,MER,FPAY,UNAV,STK,62341,3526,-0.048050,NA,,,DA,2020-01-15,3.807800,D1,2020-01-15,A,1381,0
12908,2020-01-08,11.040000,TR,MER,FPAY,UNAV,CASH,0,0,0.000906,NA,,,DA,2020-01-09,11.050000,D1,2020-01-09,N,5072,0
12911,2017-08-16,40.680000,BA,GLI,FPAY,UNAV,UNAV,0,0,0.003215,NA,,,DA,2017-08-17,40.810780,D1,2017-08-17,R,6726,0
12914,2020-12-14,106.480000,TR,MER,FPAY,UNAV,CASH,0,0,0.000188,NA,,,DA,2020-12-15,106.500000,D1,2020-12-15,Q,9999,68363
12915,2020-12-14,2.220000,TR,GDR,VCL,BKPY,PRCF,0,0,-0.612613,NA,2020-12-15,0.860000,DP,2020-12-15,0.000000,NO,2020-12-15,Q,9999,68550
12916,2018-06-29,28.920000,TR,MER,FPAY,UNAV,CST,47677,20448,0.011662,NA,,,DA,2018-07-02,29.257260,D2,2018-07-02,Q,9999,67466
12919,2023-10-05,116.300000,TR,MER,FPAY,UNAV,CASH,0,216,0.001720,NA,,,DA,2023-10-06,116.500000,D1,2023-10-06,Q,9999,66639
12921,2015-11-30,21.540000,BA,MER,FPAY,UNAV,CASH,0,54417,-0.001393,NA,,,DA,2015-12-01,21.510000,D1,2015-12-01,Q,9999,67988
12922,2016-10-03,6.350000,TR,MER,FPAY,UNAV,CASH,0,0,0.000000,NA,,,DA,2016-10-04,6.350000,D1,2016-10-04,Q,9999,67900
12924,2017-03-13,5.100000,TR,GDR,VCL,FING,PRCF,0,0,0.000000,NA,2017-03-14,5.100000,DP,2017-03-14,0.000000,NO,2017-03-14,Q,9999,66056
12946,2020-03-06,12.810000,TR,MER,FPAY,UNAV,STK,16494,55803,-0.081451,NA,,,DA,2020-03-09,11.766610,D1,2020-03-09,N,6722,0
12947,2019-06-14,13.212000,TR,GLI,FPAY,UNAV,UNAV,0,0,-0.008955,NA,,,DA,2019-06-17,13.093690,D1,2019-06-17,R,6726,0
12950,2014-10-14,33.860000,TR,GLI,FPAY,UNAV,UNAV,0,0,0.000552,NA,,,DA,2014-10-15,33.878690,D1,2014-10-15,R,6726,0
12951,2014-10-14,33.420000,TR,GLI,FPAY,UNAV,UNAV,0,0,0.004677,NA,,,DA,2014-10-15,33.576290,D1,2014-10-15,R,6726,0
12952,2016-04-01,1.468600,TR,MER,FPAY,UNAV,STK,13396,54076,-0.021068,NA,,,DA,2016-04-04,1.437660,D1,2016-04-04,A,1382,0
12954,2017-08-14,0.157000,TR,GDR,VCL,LP,PRCF,0,0,-0.388535,NA,2017-08-15,0.096000,DP,2017-08-15,0.000000,NO,2017-08-15,N,3356,0
12957,2020-09-08,0.409000,TR,GDR,VCL,LP,PRCF,0,0,-0.022005,NA,2020-09-09,0.400000,DP,2020-09-09,0.000000,NO,2020-09-09,N,1311,0
12959,2014-07-18,0.470000,TR,GDR,VCL,INSC,PRCF,0,0,-0.170213,NA,2014-07-21,0.390000,DP,2014-07-21,0.000000,NO,2014-07-21,Q,3674,70000342
12960,2019-12-23,22.980000,TR,MER,FPAY,UNAV,CASH,0,14305,0.000870,NA,,,DA,2019-12-24,23.000000,D1,2019-12-24,Q,9999,68631
12961,2023-02-28,0.270000,TR,GDR,VCL,FING,PRCF,0,0,,DM,,,DM,,,NO,2023-03-01,Q,9999,68893
